CollectionDate,data/0/beachId,data/0/beachName,data/0/eColi,data/0/advisory,data/0/statusFlag,data/1/beachId,data/1/beachName,data/1/eColi,data/1/advisory,data/1/statusFlag,data/2/beachId,data/2/beachName,data/2/eColi,data/2/advisory,data/2/statusFlag,data/3/beachId,data/3/beachName,data/3/eColi,data/3/advisory,data/3/statusFlag,data/4/beachId,data/4/beachName,data/4/eColi,data/4/advisory,data/4/statusFlag,data/5/beachId,data/5/beachName,data/5/eColi,data/5/advisory,data/5/statusFlag,data/6/beachId,data/6/beachName,data/6/eColi,data/6/advisory,data/6/statusFlag,data/7/beachId,data/7/beachName,data/7/eColi,data/7/advisory,data/7/statusFlag,data/8/beachId,data/8/beachName,data/8/eColi,data/8/advisory,data/8/statusFlag,data/9/beachId,data/9/beachName,data/9/eColi,data/9/advisory,data/9/statusFlag,data/0
2021-07-02,1,Marie Curtis Park East Beach,22,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,199,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,104,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,4,Gibraltar Point Beach,171,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,5,Centre Island Beach,247,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,219,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,7,Cherry Beach,100,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,58,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,58,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-01,1,Marie Curtis Park East Beach,134,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,479,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,245,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,4,Gibraltar Point Beach,80,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,97,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,457,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,7,Cherry Beach,118,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,8,Woodbine Beaches,59,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,27,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-30,1,Marie Curtis Park East Beach,,Swimming not recommended due to unsafe conditions.,UNSAFE,2,Sunnyside Beach,375,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,38,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,84,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,39,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,62,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,27,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-29,1,Marie Curtis Park East Beach,,Swimming not recommended due to unsafe conditions.,UNSAFE,2,Sunnyside Beach,82,Swimming not recommended due to unsafe conditions.,UNSAFE,3,Hanlan's Point Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,44,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,40,Swimming not recommended due to unsafe conditions.,UNSAFE,8,Woodbine Beaches,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,28,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-28,1,Marie Curtis Park East Beach,164,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,101,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,100,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,123,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,8,Woodbine Beaches,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,91,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,20,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-27,1,Marie Curtis Park East Beach,,There is no data available for this beach.,NO_DATA,2,Sunnyside Beach,253,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,180,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,8,Woodbine Beaches,76,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,372,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,81,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-26,1,Marie Curtis Park East Beach,,There is no data available for this beach.,NO_DATA,2,Sunnyside Beach,71,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,61,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,151,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,9,Kew Balmy Beach,396,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,156,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-06-25,1,Marie Curtis Park East Beach,212,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,119,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,22,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,25,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,61,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,64,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-24,1,Marie Curtis Park East Beach,66,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,28,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,30,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-23,1,Marie Curtis Park East Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,34,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-22,1,Marie Curtis Park East Beach,132,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,24,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,E.coli levels predicted to be within 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,122,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,25,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,109,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,39,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-21,1,Marie Curtis Park East Beach,405,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,54,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,119,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,33,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,39,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,111,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,109,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-06-20,1,Marie Curtis Park East Beach,113,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,43,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,31,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,45,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-19,1,Marie Curtis Park East Beach,80,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,29,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,53,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-18,1,Marie Curtis Park East Beach,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,20,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,43,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-17,1,Marie Curtis Park East Beach,59,Swimming not recommended due to heavy rainfall.,SAFE,2,Sunnyside Beach,85,Swimming not recommended due to heavy rainfall.,SAFE,3,Hanlan's Point Beach,18,Swimming not recommended due to heavy rainfall.,SAFE,4,Gibraltar Point Beach,12,Swimming not recommended due to heavy rainfall.,SAFE,5,Centre Island Beach,69,Swimming not recommended due to heavy rainfall.,SAFE,6,Ward's Island Beach,22,Swimming not recommended due to heavy rainfall.,SAFE,7,Cherry Beach,23,Swimming not recommended due to heavy rainfall.,SAFE,8,Woodbine Beaches,15,Swimming not recommended due to heavy rainfall.,SAFE,9,Kew Balmy Beach,24,Swimming not recommended due to heavy rainfall.,SAFE,10,Bluffer's Beach Park,21,Swimming not recommended due to heavy rainfall.,SAFE,
2021-06-16,1,Marie Curtis Park East Beach,109,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,270,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,16,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,22,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,36,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-15,1,Marie Curtis Park East Beach,25,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,318,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,63,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-14,1,Marie Curtis Park East Beach,,E.coli levels predicted to be above 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,224,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,102,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,27,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,31,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,118,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,30,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-13,1,Marie Curtis Park East Beach,,There is no data available for this beach.,NO_DATA,2,Sunnyside Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,138,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,24,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,96,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,40,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-12,1,Marie Curtis Park East Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,39,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,123,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,79,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-06-11,1,Marie Curtis Park East Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,25,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,49,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,157,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,128,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-06-10,1,Marie Curtis Park East Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,123,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,77,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
